-1,-1,-1,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,9,-1,-1,5,6,-1,-1,-1,-1,-1,8,9,-1,-1,-1,-1,-1
-1,-1,-1,37,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,41,-1,-1,37,38,-1,-1,-1,-1,-1,40,41,-1,-1,-1,-1,-1
-1,-1,-1,37,38,-1,-1,-1,-1,-1,39,-1,-1,-1,-1,-1,-1,-1,37,38,-1,-1,39,-1,-1,-1,-1,-1,-1,100,101,-1
-1,-1,-1,37,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,38,-1,-1,-1,-1,0,1,-1,-1,-1,132,133,-1
-1,-1,-1,37,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,38,-1,-1,-1,-1,32,33,71,72,-1,164,165,-1
224,224,224,224,192,193,224,224,224,224,224,224,224,224,224,224,224,224,224,224,192,193,224,224,224,224,224,224,224,224,224,224
-1,-1,-1,-1,192,193,-1,-1,5,6,-1,-1,8,9,-1,-1,-1,-1,-1,-1,192,193,-1,-1,5,6,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,192,193,-1,-1,37,38,-1,-1,40,41,-1,-1,-1,-1,-1,-1,192,193,-1,-1,37,38,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,192,193,-1,-1,37,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,192,193,-1,-1,37,38,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,192,193,-1,-1,37,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,192,193,-1,-1,37,38,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,192,193,-1,-1,37,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,192,193,-1,-1,37,38,-1,-1,-1,-1,-1,-1
224,224,224,224,224,224,224,224,224,224,224,192,193,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224
-1,-1,-1,5,6,-1,-1,8,9,-1,-1,192,193,-1,-1,-1,-1,-1,5,6,-1,-1,-1,-1,-1,-1,8,9,-1,-1,-1,-1
-1,-1,-1,37,38,-1,-1,40,41,-1,-1,192,193,-1,-1,-1,-1,-1,37,38,-1,-1,-1,-1,-1,-1,40,41,-1,-1,-1,-1
-1,-1,-1,37,38,-1,-1,-1,-1,-1,-1,192,193,-1,39,-1,-1,-1,37,38,-1,-1,-1,39,-1,-1,-1,-1,-1,-1,-1,-1
128,129,-1,37,38,-1,0,1,-1,-1,-1,192,193,-1,-1,-1,-1,-1,37,38,-1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1
160,161,-1,37,38,-1,32,33,-1,-1,-1,192,193,-1,-1,-1,-1,-1,37,38,-1,-1,-1,-1,-1,-1,-1,-1,32,33,-1,-1
224,224,224,224,192,193,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,192,193,224,224,224,224,224,224,224,224,224
-1,-1,-1,-1,192,193,-1,-1,8,9,-1,-1,-1,5,6,-1,-1,8,9,-1,-1,192,193,-1,-1,-1,-1,5,6,-1,-1,-1
-1,-1,-1,-1,192,193,-1,-1,40,41,-1,-1,-1,37,38,-1,-1,40,41,-1,-1,192,193,-1,-1,-1,-1,37,38,-1,39,-1
-1,-1,-1,-1,192,193,-1,-1,-1,-1,0,1,-1,37,38,-1,-1,-1,-1,-1,-1,192,193,-1,-1,-1,-1,37,38,-1,-1,-1
-1,-1,-1,-1,192,193,-1,-1,-1,-1,32,33,-1,37,38,-1,-1,-1,-1,-1,-1,192,193,-1,-1,-1,-1,37,38,-1,-1,-1
224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224
